10826,No candidate mentioned,0,Religion,7,Hopefully we'll find out where God stands on the taxing-pimps issue. #GOPDebates,Austin,Central Time (US & Canada)
10827,No candidate mentioned,1,FOX News or Moderators,0,"According to @megynkelly, the Good Lord himself will be making an appearance after the break. #primetime #GOPDebates",1 Peter 1:3-9,Unknown
10828,No candidate mentioned,0,None of the above,47,"RT @BettyFckinWhite: -Can you answer this very direct question?
-I should be president. 
-So, no?
#GOPDebates","Columbus, OH.",Quito
10829,No candidate mentioned,0,None of the above,21,RT @monaeltahawy: Can someone send this to #GOPDebates #BlackLivesMatter http://t.co/Jc9jhrrCPw,Unknown,Eastern Time (US & Canada)
10830,No candidate mentioned,1,Racial issues,21,RT @monaeltahawy: Can someone send this to #GOPDebates #BlackLivesMatter http://t.co/Jc9jhrrCPw,"Phoenix, AZ",Central Time (US & Canada)
10831,Donald Trump,0,FOX News or Moderators,134,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,1 crazy red dot in blue state,Unknown
10832,Donald Trump,0,FOX News or Moderators,93,"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. 🇺🇸 #GOPDebate  #GOPDebates",Unknown,Unknown
10833,No candidate mentioned,1,None of the above,33,RT @goldietaylor: Commercial break! #GOPDebates http://t.co/NdE2oeJLmH,Southern California,Pacific Time (US & Canada)
10834,No candidate mentioned,0,FOX News or Moderators,0,The run around is this debate is astonishing. #GOPDebates why is @FoxNews doing this?,Rome of the West,Mountain Time (US & Canada)
10835,No candidate mentioned,0,FOX News or Moderators,9,"RT @cat_1012000: Thanks @FoxTV for holding the #GOPDebates Now millions of people KNOW you're no better or balanced then MSN, ABC, CBS... #…",Unknown,Central Time (US & Canada)
10836,No candidate mentioned,0,None of the above,0,Had enough...going to bed #GOPDebates http://t.co/7DO3VJ9XcI,Unknown,Central Time (US & Canada)
10837,No candidate mentioned,0,Racial issues,21,RT @monaeltahawy: Can someone send this to #GOPDebates #BlackLivesMatter http://t.co/Jc9jhrrCPw,"New Orleans, LA",Central Time (US & Canada)
10838,Mike Huckabee,1,None of the above,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP","Utah, USA",Central Time (US & Canada)
10839,No candidate mentioned,0,None of the above,7,RT @cloudypianos: I'm just waiting for them all to accidentally eat each other #GOPDebates,PolyAmory Utopia,Central Time (US & Canada)
10840,Rand Paul,2,Foreign Policy,0,That makes sense Ron Paul. #GOPDebates #GOPDebate stop giving money to enemies.,Texas cuz it rhymes with Lexus,Central Time (US & Canada)
10841,Mike Huckabee,0,None of the above,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",california,Alaska
10842,Donald Trump,2,None of the above,78,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. 🇺🇸 #GOPDebate  #GOPDebates,Unknown,Casablanca
10843,No candidate mentioned,0,FOX News or Moderators,1,"So now the Fox moderators are going to bring ""God"" into the next debate segment? Please....spare me....spare us.  #GOPDebates",shaolin- 36 chambers,Eastern Time (US & Canada)
10844,Mike Huckabee,0,Foreign Policy,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",A Leak,Atlantic Time (Canada)
10845,No candidate mentioned,1,None of the above,33,RT @goldietaylor: Commercial break! #GOPDebates http://t.co/NdE2oeJLmH,"Southfield, Michigan",Eastern Time (US & Canada)
10846,No candidate mentioned,1,None of the above,33,RT @goldietaylor: Commercial break! #GOPDebates http://t.co/NdE2oeJLmH,"Miami, FL",Unknown
10847,No candidate mentioned,0,FOX News or Moderators,155,RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸  #GOPDebate  #GOPDebates,Unknown,Central Time (US & Canada)
10848,Jeb Bush,0,None of the above,3,".@AnnTBush @OnlyTruthReign
Cancel primaries. Fox Party set up/anointed their man Jeb Bush
#GOPDebates #CantTrustABush http://t.co/bgzYsySfSU",Florida Central West Coast,America/New_York
10849,No candidate mentioned,1,None of the above,33,RT @goldietaylor: Commercial break! #GOPDebates http://t.co/NdE2oeJLmH,Florida,Quito
10850,Mike Huckabee,1,None of the above,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",Miami,Unknown
10851,No candidate mentioned,0,FOX News or Moderators,132,RT @RWSurferGirl: Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸,"Indianapolis, IN",Unknown
10852,No candidate mentioned,0,FOX News or Moderators,0,"Next time we get Werner Herzog to host the GOP Debates. You know, so its less awkward. #GOPDebates",Brooklyn/NYC,Unknown
10853,No candidate mentioned,0,FOX News or Moderators,6,"RT @laurenreeves: ""Stay tuned for closing statements, final thoughts, and God."" And then I turned off the TV, I'm good. #GOPDebates",Between here and there,Unknown
10854,Ted Cruz,0,FOX News or Moderators,2,RT @Sweetpea593: #GOPDebates they won't let #TedCruz speak!,United States,Pacific Time (US & Canada)
10855,No candidate mentioned,0,None of the above,0,This guy... #GoAway #GOPDebates https://t.co/Ifrw11Tfwo,Unknown,Unknown
10856,Ted Cruz,0,Foreign Policy,1,RT @libertywwnf: Finally a question for Cruz. Iranian deal terrible Russia cyber attack. Reagan made Iran release prisoners #GOPDebates,Unknown,Eastern Time (US & Canada)
10857,No candidate mentioned,0,None of the above,1,I honestly miss Mitt Romney now. All these buffoons are out of their minds. #GOPDebates,Indiana,Central Time (US & Canada)
10858,No candidate mentioned,0,Racial issues,21,RT @monaeltahawy: Can someone send this to #GOPDebates #BlackLivesMatter http://t.co/Jc9jhrrCPw,New Orleans,Central Time (US & Canada)
10859,No candidate mentioned,0,None of the above,6,"RT @laurenreeves: ""Stay tuned for closing statements, final thoughts, and God."" And then I turned off the TV, I'm good. #GOPDebates",Unknown,Unknown
10860,Mike Huckabee,0,Foreign Policy,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",phoenix,Arizona
10861,Rand Paul,1,Foreign Policy,15,"RT @Popehat: #GOPDebates Paul: ""I want to collect more records from terrorists and fewer from Americans.""",Excelsior!,Eastern Time (US & Canada)
10862,No candidate mentioned,0,None of the above,0,These #GOPDebates are a joke and the whole world is laughing at them rn,North Branch,Atlantic Time (Canada)
10863,Donald Trump,0,FOX News or Moderators,134,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,"San Diego, CA",Unknown
10864,Rand Paul,2,None of the above,0,I want what Rand Paul is having #GOPDebates,Philly,Quito
10865,No candidate mentioned,1,None of the above,33,RT @goldietaylor: Commercial break! #GOPDebates http://t.co/NdE2oeJLmH,"Boston, MA",Eastern Time (US & Canada)
10866,No candidate mentioned,0,FOX News or Moderators,132,RT @RWSurferGirl: Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸,United States,Unknown
10867,No candidate mentioned,0,None of the above,0,Just began recording final #DailyShow on another TV.  A retrospective was already in progress!  Darn you #GopDebates #GOPDebacle #minnows,Chicago!!!,Central Time (US & Canada)
10868,No candidate mentioned,0,FOX News or Moderators,132,RT @RWSurferGirl: Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸,"Atlanta, GA",Unknown
10869,No candidate mentioned,1,None of the above,33,RT @goldietaylor: Commercial break! #GOPDebates http://t.co/NdE2oeJLmH,Unknown,Unknown
10870,Scott Walker,0,None of the above,8,"RT @PBoylen: @ScottWalker Russia &amp; China know more about Hillary Clinton's emails than our own Congress! Boom!
#RedNationRaising #GOPDebates",Unknown,Quito
10871,No candidate mentioned,0,FOX News or Moderators,0,Are they going to let Chris Wallace Speak or let the sychophant continue to look at herself in the camera before asking a q? #GOPDebates,Viva Las Vegas NV.,Pacific Time (US & Canada)
10872,Ben Carson,2,None of the above,1,RT @UnitedCitizen01: #FOXNEWS  #GOPDebates  @BenCarson OWNS this Debate when it comes to SMART,Texas,Unknown
10873,No candidate mentioned,0,None of the above,7,RT @SpudLovr: #True Number of #Walker16 aides convicted of felonies higher than number of WI Voter Impersonation cases in past 30 yrs #wiun…,Unknown,Unknown
10874,Rand Paul,2,None of the above,0,"Perfect,sweet to the point no time hogging. Go Rand! #GOPdebates",Klamath Falls Oregon,Unknown
10875,Chris Christie,0,Foreign Policy,7,Chris Christie - You want to increase our military troops?  While the GOP in Congress vote AGAINST veterans...  #GOPDebates,Unknown,Central Time (US & Canada)
10876,Mike Huckabee,0,LGBT issues,0,"So, was Huckabee trying to say the military decreased, because troops didn't want to serve alongside gay people? #GOPDebates",Unknown,Unknown
10877,No candidate mentioned,0,Racial issues,11,RT @monaeltahawy: One question on one of the most important and urgent movements in the US today &amp; for long time. One question. #GOPDebates…,"Hamilton, Ontario",Unknown
10878,No candidate mentioned,0,Racial issues,21,Can someone send this to #GOPDebates #BlackLivesMatter http://t.co/Jc9jhrrCPw,Cairo/NYC,Eastern Time (US & Canada)
10879,No candidate mentioned,0,None of the above,1,"RT @Erika_Harvey_: ""Way to not answer the question""

-my dad at the TV all night #GOPdebates",Los Angeles,Unknown
10880,No candidate mentioned,0,None of the above,0,Hurry #GOPDebates! Watching #BigBrother in 13 minutes!,Unknown,Arizona
10881,Mike Huckabee,0,Foreign Policy,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",Non-Dualism,Unknown
10882,No candidate mentioned,0,Abortion,0,Pataki is Pro-Choice and for me he is disqualified as a GOP candidate. #GOPDebates,"Indiana, U.S.A.",Eastern Time (US & Canada)
10883,Mike Huckabee,0,None of the above,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",United States,Unknown
10884,No candidate mentioned,0,None of the above,0,I can't handle 15 more of these #GOPDebates.,Inside your phone,Central Time (US & Canada)
10885,No candidate mentioned,0,None of the above,33,RT @goldietaylor: Commercial break! #GOPDebates http://t.co/NdE2oeJLmH,"Belmont Shore, CA",Pacific Time (US & Canada)
10886,No candidate mentioned,0,Religion,0,"Wait, is God coming to the #GOPDebates ?","Washington, DC & Baltimore, MD",Eastern Time (US & Canada)
10887,Donald Trump,2,Immigration,105,"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",New York,Eastern Time (US & Canada)
10888,No candidate mentioned,0,FOX News or Moderators,0,#GOPDebates Megyn Kelly and Chris Wallace SUCK!,"Scottsdale, AZ",Pacific Time (US & Canada)
10889,Ted Cruz,0,FOX News or Moderators,21,"RT @marymauldin: Hey @FoxNews ! How absolutely fearful are you of @SenTedCruz ? 

I'm LOL at how you refuse to ask him questions!
#GOPDebat…",Unknown,Eastern Time (US & Canada)
10890,Jeb Bush,0,FOX News or Moderators,153,RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates  #GOPDebates,NW Oklahoma,Central Time (US & Canada)
10891,No candidate mentioned,0,Religion,6,"""Stay tuned for closing statements, final thoughts, and God."" And then I turned off the TV, I'm good. #GOPDebates",LA-NYC,Eastern Time (US & Canada)
10892,No candidate mentioned,0,FOX News or Moderators,132,RT @RWSurferGirl: Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸,"Macon,Georgia",Eastern Time (US & Canada)
10893,No candidate mentioned,0,Foreign Policy,8,"@ScottWalker Russia &amp; China know more about Hillary Clinton's emails than our own Congress! Boom!
#RedNationRaising #GOPDebates","Grand Rapids, Michigan",Unknown
10894,No candidate mentioned,1,None of the above,33,RT @goldietaylor: Commercial break! #GOPDebates http://t.co/NdE2oeJLmH,"New York, USA",Eastern Time (US & Canada)
10895,No candidate mentioned,0,FOX News or Moderators,155,RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸  #GOPDebate  #GOPDebates,AZ USA,Pacific Time (US & Canada)
10896,No candidate mentioned,1,Religion,0,"Shhhh, God is about to talk #GOPDebates",Fresno/Clovis California,Arizona
10897,No candidate mentioned,1,LGBT issues,0,Let #Trans people fight in the military they've been fighting for recognition&amp;equal rights for decades! They'll be great at it. #GOPDebates,"Brooklyn, NY",Central Time (US & Canada)
10898,No candidate mentioned,0,FOX News or Moderators,120,RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,Unknown,Unknown
10899,No candidate mentioned,0,None of the above,7,RT @cloudypianos: I'm just waiting for them all to accidentally eat each other #GOPDebates,"Seattle,WA",Pacific Time (US & Canada)
10900,No candidate mentioned,0,FOX News or Moderators,132,RT @RWSurferGirl: Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸,"Texas, USA",Unknown
10901,Mike Huckabee,0,None of the above,0,"""The military is not a social experiment. The military is designed to kill people and break things."" Lol. #GOPDEBATES #huckabee",Unknown,Unknown
10902,Ben Carson,2,None of the above,0,Ben Carson's got the best hair on that whole stage #GOPDebates,Los Angeles,Pacific Time (US & Canada)
10903,Ted Cruz,1,FOX News or Moderators,2,#GOPDebates they won't let #TedCruz speak!,Unknown,Unknown
10904,No candidate mentioned,0,FOX News or Moderators,120,RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,Heart of America,Central America
10905,Mike Huckabee,1,LGBT issues,1,RT @CollegeDemsTX: BREAKING: Mike Huckabee NOT for transgender rights #BigSuprise #GOPDebates,• Austin & San Marvelous TX•,Central Time (US & Canada)
10906,No candidate mentioned,1,FOX News or Moderators,0,God is going to be in Fox News for his first appearance......ever. #GOPDebates,"Boston, MA",Eastern Time (US & Canada)
10907,No candidate mentioned,1,Religion,0,"Wait, #God is making an appearance at the #GOPDebates?","Portland, OR",Alaska
10908,Donald Trump,0,None of the above,5,"RT @SupermanHotMale: Dear Donald Trump, sniff a couple times, your head is in your ass #GopDebates",Unknown,Unknown
10909,No candidate mentioned,0,FOX News or Moderators,2,RT @jennrios1191: @BretBaier is by far the best moderator tonight. Hands down. #GOPDebate @FoxNews #GOPDebates Nice job Bret!,East Coast Mid Atlantic region,Eastern Time (US & Canada)
10910,Donald Trump,2,FOX News or Moderators,134,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,NY/TN,Unknown
10911,No candidate mentioned,0,None of the above,1,"RT @Karatloz: you're playing as Yoshi but you're made out of yarn, the whole world is made out of yarn #GOPDebates",Unknown,Central Time (US & Canada)
10912,No candidate mentioned,0,None of the above,3,RT @_RyanTurek: #GOPDebates brought to you by… STRAIGHT OUTTA COMPTON.,Hollywood,Unknown
10913,Donald Trump,2,None of the above,1,RT @msgoddessrises: 😂😂😂😂 Drink!!! #Trump #GOPDebates  https://t.co/Az9GUGMCGU,"Texas, USA. Liberal. rare bird",Unknown
10914,No candidate mentioned,0,FOX News or Moderators,12,"RT @SupermanHotMale: Total Theatre on Fox news tonight, no basis in fact at all... it's all garbage. #GopDebates",FOOD MMA POLITICS SCIENCE,Eastern Time (US & Canada)
10915,No candidate mentioned,0,None of the above,0,THIS ISNT A DEBATE!!!! This is a Q and A #GOPDebates,Center of the Buckeye,Eastern Time (US & Canada)
10916,Ted Cruz,0,FOX News or Moderators,0,LOL Cruz wasn't allowed to jump in on that comment Christie made.  #GOPDebates,Unknown,Unknown
10917,Donald Trump,1,Foreign Policy,0,Can we declare bankruptcy to China? #Trump #GOPdebates,"Silver Spring, MD",Eastern Time (US & Canada)
10918,No candidate mentioned,0,Racial issues,1,RT @JuliaRheaTimme: WHOEVER IS THE MOST RACIST AND MISOGYNISTIC FOR TWO HOURS WINS! #GOPDebates,Pacific NW,Pacific Time (US & Canada)
10919,No candidate mentioned,0,FOX News or Moderators,120,RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,Unknown,Quito
10920,No candidate mentioned,0,Foreign Policy,0,"""The purpose of the military is to kill people and break things.."" My soul is aching... My God! #GOPDebates","Pflugerville, Tx",Central Time (US & Canada)
10921,No candidate mentioned,0,FOX News or Moderators,120,RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,Unknown,Eastern Time (US & Canada)
10922,No candidate mentioned,0,Religion,0,Did they... did they just say God would be there after the break? #GOPDebates,"Tulsa, Oklahoma",Unknown
10923,No candidate mentioned,0,FOX News or Moderators,0,Could you make God anymore awkward @megynkelly ?!? #GOPDebates,Boston,Eastern Time (US & Canada)
10924,No candidate mentioned,0,None of the above,0,"I would expect this farce from the BOTTOM-tier, butttttttttttt.......... #GOPDebates",Unknown,Unknown
10925,No candidate mentioned,0,None of the above,0,We looooooove violence and the military and intimidating people #GOPDebates,"New York, NY",Central Time (US & Canada)
10926,No candidate mentioned,0,Foreign Policy,1,RT @Tim_Landers78: Do we really need to make the largest military power in the world bigger? #GOPDebates #warmongers,Unknown,Unknown
10927,No candidate mentioned,0,None of the above,0,"These people specialize in superlatives and hyperbole. Makes for good TV, but bad politics. #GOPDebates",Exiled,Quito
10928,No candidate mentioned,0,None of the above,0,"Man, these guys really LOVE vomiting out numbers. #GOPDebates",Unknown,Pacific Time (US & Canada)
10929,Mike Huckabee,0,Foreign Policy,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",Unknown,Unknown
10930,Ted Cruz,1,None of the above,0,I forgot Ted Cruz was there #GOPDebates,"San Diego, CA",Pacific Time (US & Canada)
10931,Donald Trump,0,FOX News or Moderators,78,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. 🇺🇸 #GOPDebate  #GOPDebates,Unknown,Unknown
10932,Chris Christie,0,None of the above,0,What kinda dream land is Chris Christine in #GOPDebates,New York,Eastern Time (US & Canada)
10933,Chris Christie,0,None of the above,0,"We already have the two largest armies in the world, Chris. That's not how this works #GOPDebates",Unknown,Atlantic Time (Canada)
10934,No candidate mentioned,0,FOX News or Moderators,132,RT @RWSurferGirl: Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸,"Littleton, CO USA",Mountain Time (US & Canada)
10935,No candidate mentioned,0,Racial issues,1,WHOEVER IS THE MOST RACIST AND MISOGYNISTIC FOR TWO HOURS WINS! #GOPDebates,Unknown,Central Time (US & Canada)
10936,No candidate mentioned,0,Foreign Policy,0,"Zero veterans among these ""how fast can I go to war"" candidates. Easy putting other people's kids in harm's way #gopdebates","Bellevue, WA",Pacific Time (US & Canada)
10937,Ben Carson,2,None of the above,1,Oh @RealBenCarson you are brilliant &amp; I love you but please drink a few Red Bulls before the next debate. #GOPdebates 🇺🇸,"Franklin, Tennessee",Central Time (US & Canada)
10938,Donald Trump,0,FOX News or Moderators,134,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,"Raleigh, NC",Eastern Time (US & Canada)
10939,No candidate mentioned,1,None of the above,0,The Military industrial complex is alive and well. #GOPDebates,"Tampa Bay, Florida",Eastern Time (US & Canada)
10940,Ben Carson,0,None of the above,0,@AminESPN Ben Carson is proof that even if you're a neurosurgeon who looks like Marvin Gaye..you get 0 face time in the #GOPDebates,Unknown,Eastern Time (US & Canada)
10941,No candidate mentioned,0,FOX News or Moderators,120,RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,"Bunker, USA",Eastern Time (US & Canada)
10942,No candidate mentioned,0,FOX News or Moderators,120,RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,OH-IO,America/New_York
10943,Mike Huckabee,0,None of the above,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP","Brooklyn (Kings County), NY",Eastern Time (US & Canada)
10944,No candidate mentioned,0,None of the above,1,Do we really need to make the largest military power in the world bigger? #GOPDebates #warmongers,"Mesa,AZ",Pacific Time (US & Canada)
10945,Donald Trump,0,None of the above,0,Yes he did @BernardGoldberg #GOPDebates. Not even a nice try lib!,New Mexico,Central Time (US & Canada)
10946,No candidate mentioned,0,Foreign Policy,0,We looooooove Israel so much. #hypocrite #GOPDebates,"New York, NY",Central Time (US & Canada)
10947,No candidate mentioned,0,FOX News or Moderators,132,RT @RWSurferGirl: Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸,Unknown,America/Chicago
10948,No candidate mentioned,0,Abortion,1,Asking about abortion - where are the women? Asking about the military - where are the veterans? #GOPDebates,Washington D.C.,Eastern Time (US & Canada)
10949,Donald Trump,0,FOX News or Moderators,134,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,upstate ny,Unknown
10950,Donald Trump,1,FOX News or Moderators,134,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,USA,Eastern Time (US & Canada)
10951,Mike Huckabee,0,None of the above,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",Los Angeles,Pacific Time (US & Canada)
10952,Marco Rubio,2,Abortion,1,RT @fan48: @YoungPros4Rubio @RickCanton  RUBIO awesome response on pro life #GOPDebates #Rubio2016,US of A,Unknown
10953,Mike Huckabee,0,None of the above,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP","Knoxville, TN",Eastern Time (US & Canada)
10954,Ted Cruz,2,None of the above,65,"RT @Lrihendry: #TedCruz headed into the Presidential Debates. GO TED!! 

#GOPDebates http://t.co/8S67pz8a4A",Unknown,Unknown
10955,Mike Huckabee,0,Foreign Policy,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",vanessa is my sunshine,Eastern Time (US & Canada)
10956,Ben Carson,0,None of the above,0,Yeah they are ignoring him. #Carson #GOPDebates  https://t.co/DSU6T7E1wN,Viva Las Vegas NV.,Pacific Time (US & Canada)
10957,Mike Huckabee,0,Healthcare (including Medicare),0,#Huckabee attacks #trans #medical care at #GOPDebates.,"Carson City, Nevada",Unknown
10958,Mike Huckabee,1,Foreign Policy,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",Nola,Central Time (US & Canada)
10959,No candidate mentioned,0,FOX News or Moderators,132,RT @RWSurferGirl: Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸,"Falconer, NY",Unknown
10960,No candidate mentioned,0,None of the above,0,Anyone think we'll get questions on #climatechange?  #gopdebates,"Austin, Texas",Central Time (US & Canada)
10961,Mike Huckabee,0,None of the above,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",Unknown,Unknown
10962,No candidate mentioned,1,None of the above,3,RT @_RyanTurek: #GOPDebates brought to you by… STRAIGHT OUTTA COMPTON.,"Macomb, Monmouth and The Quads",Central Time (US & Canada)
10963,Mike Huckabee,0,None of the above,0,Don't tell Mile Huckabee about military integration or Ted Cruz about Iran Contra or any of these guys about history in general #GOPDebates,Unknown,Unknown
10964,No candidate mentioned,1,None of the above,1,"RT @aharperrose: Shout out out to @BretBaier's tanning salon, the real winner of this debate.  #GOPDebates",Unknown,Central Time (US & Canada)
10965,Mike Huckabee,0,None of the above,0,"@onesedonia: Huckabee wtf...
#GOPDebates 
Lol
Thanks @BeesKnees_pdx",Pacific Northwest,Pacific Time (US & Canada)
10966,No candidate mentioned,0,FOX News or Moderators,155,RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸  #GOPDebate  #GOPDebates,Missouri,Central Time (US & Canada)
10967,Rand Paul,0,None of the above,0,Where did Rand Paul even come from?  What a yahoo. #GOPDebates,"Land of 10,000 Lakes",Central Time (US & Canada)
10968,No candidate mentioned,0,None of the above,0,"Republican talking points: Iran, Immigration, military. Hate and War. Same old shit. #GOPDebates #RepublicanDebate","Hartford, CT",Eastern Time (US & Canada)
10969,Mike Huckabee,2,None of the above,0,@loudobbsnews #dobbs #GOPdebates I LIKE @GovMikeHuckabee,"Brentwood, TN",Central Time (US & Canada)
10970,No candidate mentioned,0,FOX News or Moderators,132,RT @RWSurferGirl: Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸,Pennsylvania,Unknown
10971,Donald Trump,0,FOX News or Moderators,134,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,Unknown,Central Time (US & Canada)
10972,No candidate mentioned,0,None of the above,0,This group #gopdebates are idiots. Don't think Dems have to worry about losing the White House.,PA,Eastern Time (US & Canada)
10973,Mike Huckabee,0,None of the above,0,@EODChick @GovMikeHuckabee I thought I had seen it all. #GOPDebates,USA,Eastern Time (US & Canada)
10974,Jeb Bush,0,None of the above,172,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,Unknown,Unknown
10975,Jeb Bush,0,None of the above,172,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,TrollsAreBeatenIntoSubmission,Eastern Time (US & Canada)
10976,No candidate mentioned,0,None of the above,0,Truly the greatest show on earth. #GOPClownCar #GOPDebates,Indiana,Central Time (US & Canada)
10977,Mike Huckabee,0,None of the above,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",Unknown,Unknown
10978,Mike Huckabee,0,LGBT issues,3,RT @mandy_velez: So trans soldiers can die for you Huckabee but you can't foot the bill to make them fulfilled as human beings? Really? #GO…,"New York, N.Y.",Eastern Time (US & Canada)
10979,No candidate mentioned,1,None of the above,16,RT @rossramsey: Twitter is the transcript of all of us talking to our TV sets… #gopdebates https://t.co/px9hHatLd8,"NY 2 TX 2 VA 2 TX - Plano, TX",Central Time (US & Canada)
10980,No candidate mentioned,1,None of the above,0,"Mush? Bayonets? What is this, Walker? A Revolutionary War site or #GOPDebates",Unknown,Unknown
10981,Mike Huckabee,0,None of the above,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",Miami,Unknown
10982,No candidate mentioned,0,None of the above,0,"In 15 mins, we'll go from 8 blowhards who talked a lot, but didn't say much, to 1 guy whose work spoke volumes. @TheDailyShow #GOPDebates","East Village, NYC",Eastern Time (US & Canada)
10983,No candidate mentioned,0,FOX News or Moderators,0,"CDM @RWSurferGirl  9m9 minutes ago
Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates",Texas,Central Time (US & Canada)
10984,Jeb Bush,0,None of the above,172,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,Sanity & Common Sense,Eastern Time (US & Canada)
10985,Jeb Bush,0,None of the above,172,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,Happy near Portland Oregon,Unknown
